Finland,1991,21,21,x,x,x,x,x,x,x,x,47.4,105.9,1835,x
Finland,1992,21,21,x,x,x,x,x,x,x,x,47.4,105.8,1799,x
Finland,1993,21,21,x,x,x,x,x,x,x,x,47.3,105.6,1655,x
Finland,1994,21,21,x,x,x,x,x,x,x,x,47.2,105.5,1610,x
Finland,1995,21,21,x,x,x,x,x,x,x,x,47.2,105.4,1567,x
Finland,1996,21,21,x,x,x,x,x,x,x,x,47.3,105.3,1561,x
Finland,1997,21,21,x,x,x,x,x,x,x,x,47.4,105.2,1445,x
Finland,1998,21,21,x,x,x,x,x,x,x,x,47.4,105.1,1485,x
Finland,1999,x,x,x,x,x,x,x,x,x,x,47.7,105,x,x
Finland,2000,x,x,x,x,x,x,0.5,0.1,30.3,32.4,47.7,104.9,x,x
Finland,2001,21,21,x,x,x,x,x,x,x,x,47.8,104.8,1720,x
Finland,2002,21,21,x,x,x,x,x,x,x,x,48.1,104.6,1784,x
Finland,2003,21,21,x,x,x,x,x,x,x,x,48,104.5,1630,x
Finland,2004,21,21,x,x,x,x,x,x,x,x,47.9,104.4,1659,x
Finland,2005,21,21,x,x,x,x,x,x,x,x,47.9,104.3,1610,x
Finland,2006,x,x,x,x,x,x,x,x,x,x,47.9,x,x,x
Finland,2010,x,x,x,x,x,x,0.5,0.1,30.2,31.9,x,x,x,x
France,1970,x,x,x,x,x,x,6.3,0.8,22.3,25.2,x,x,x,x
France,1972,x,x,x,x,20.9,64,x,x,x,x,x,x,x,x
France,1978,x,x,x,x,47.6,78.7,x,x,x,x,x,x,x,x
France,1985,21,21,x,x,x,x,2.1,0.2,24.7,26.6,41.8,105.1,24207,x
France,1986,21,21,x,x,x,x,x,x,x,x,42.2,105.2,22736,x
France,1987,21,21,x,x,x,x,x,x,x,x,42.5,105.3,21064,x
France,1988,21,21,x,x,66.6,81.2,x,x,x,x,42.7,105.4,20011,x
France,1989,21,21,x,x,x,x,x,x,x,x,43,105.4,19300,x
France,1990,21,21,x,x,x,x,x,x,x,x,43.2,105.4,19008,x
France,1991,21,21,x,x,x,x,x,x,x,x,43.6,105.4,18500,x
France,1992,21,21,x,x,x,x,x,x,x,x,43.9,105.5,16846,x
France,1993,21,21,x,x,x,x,x,x,x,x,44.3,105.6,15163,x
France,1994,21,21,x,x,69.3,74.5,x,x,x,x,44.5,105.6,13426,x
France,1995,21,21,x,x,x,x,x,x,x,x,44.8,105.7,12915,x
France,1996,21,21,x,x,x,x,x,x,x,x,44.8,105.8,13141,x
France,1997,21,21,x,x,x,x,x,x,x,x,44.8,105.4,13229,x
France,1998,21,21,x,x,x,x,x,x,x,x,45.1,105.9,13563,x
France,1999,21,21,x,x,x,x,0.7,0.2,30.7,32.9,45.2,105.9,14679,x
France,2000,21,21,x,x,76.5,81.8,x,x,x,x,45.4,105.5,15695,x
France,2001,21,21,x,x,x,x,x,x,x,x,45.4,105.8,21986,x
France,2002,21,21,x,x,x,x,x,x,x,x,45.5,105.9,15261,x
France,2003,21,21,x,x,x,x,x,x,x,x,45.7,105.8,14913,x
France,2004,21,21,x,x,x,x,x,x,x,x,45.8,105.8,15220,x
France,2005,21,21,x,x,74.8,76.6,0.9,0.2,31,33,45.9,105.2,14993,x
France,2006,x,x,x,x,x,x,x,x,x,x,46.1,x,x,x
France,2009,x,x,x,x,x,x,0.5,0.1,31.6,33.4,x,x,x,x
French Guiana,1967,x,x,x,x,x,x,3,0.4,24.4,28.4,x,x,x,x
French Guiana,1982,x,x,x,x,x,x,2.2,0.6,27.5,30.2,x,x,x,x
French Guiana,1985,x,x,x,x,x,x,x,x,x,x,40,90.8,345,x
French Guiana,1986,x,x,x,x,x,x,x,x,x,x,39.5,x,x,x
French Guiana,1987,x,x,x,x,x,x,x,x,x,x,42.2,x,x,x
French Guiana,1988,x,x,x,x,x,x,x,x,x,x,41.7,x,x,x
French Guiana,1989,x,x,x,x,x,x,x,x,x,x,42,x,x,x
French Guiana,1990,x,x,x,x,x,x,1.1,0.1,29,32.3,42.3,92,x,x
French Guiana,1991,x,x,x,x,x,x,x,x,x,x,42.6,x,x,x
French Guiana,1992,x,x,x,x,x,x,x,x,x,x,42.9,x,x,x
French Guiana,1993,x,x,x,x,x,x,x,x,x,x,43.1,x,x,x
French Guiana,1994,x,x,x,x,x,x,x,x,x,x,43.3,x,x,x
French Guiana,1995,x,x,x,x,x,x,x,x,x,x,43.5,93,x,x
French Guiana,1996,x,x,x,x,x,x,x,x,x,x,43.8,x,656,x
French Guiana,1997,x,x,x,x,x,x,x,x,x,x,43.9,97.6,x,x
French Guiana,1998,x,x,x,x,x,x,x,x,x,x,45.6,98.2,760,x
French Guiana,1999,x,x,x,x,x,x,0.8,0,31.7,34.2,45.1,98.9,867,x
French Guiana,2000,x,x,x,x,x,x,x,x,x,x,45.2,93.8,881,x
French Guiana,2001,x,x,x,x,x,x,x,x,x,x,44.7,100.1,876,x
French Guiana,2002,x,x,x,x,x,x,x,x,x,x,46.2,100.7,894,x
French Guiana,2003,x,x,x,x,x,x,x,x,x,x,46.3,x,892,x
French Guiana,2004,x,x,x,x,x,x,x,x,x,x,45.8,101.5,x,x
French Guiana,2005,x,x,x,x,x,x,x,x,x,x,47.1,96.9,814,x
French Guiana,2006,x,x,x,x,x,x,1.6,0.5,32,33.7,46.6,x,x,x
French Polynesia,1977,x,x,x,x,x,x,3.7,1,25.8,28.5,x,x,x,x
French Polynesia,1985,x,x,x,x,x,x,x,x,x,x,34.3,91.9,x,x
French Polynesia,1986,x,x,x,x,x,x,x,x,x,x,36.2,x,x,x
French Polynesia,1987,x,x,x,x,x,x,x,x,x,x,36.6,x,x,x
French Polynesia,1988,x,x,x,x,x,x,x,x,x,x,36.5,92,x,x
French Polynesia,1989,x,x,x,x,x,x,x,x,x,x,36.8,x,x,x
French Polynesia,1990,x,x,x,x,x,x,x,x,x,x,37.2,92.1,x,x
French Polynesia,1991,x,x,x,x,x,x,x,x,x,x,37.5,x,x,x
French Polynesia,1992,x,x,x,x,x,x,x,x,x,x,37.3,x,x,x
French Polynesia,1993,x,x,x,x,x,x,x,x,x,x,37.6,x,x,x
French Polynesia,1994,x,x,x,x,x,x,x,x,x,x,37.9,x,x,x
French Polynesia,1995,x,x,x,x,x,x,x,x,x,x,37.1,92.5,x,x
French Polynesia,1996,x,x,x,x,x,x,1.5,0.3,29.9,32.1,37,92.8,x,x
French Polynesia,1997,x,x,x,x,x,x,x,x,x,x,37.2,x,x,x
French Polynesia,1998,x,x,x,x,x,x,x,x,x,x,37.9,x,x,x
French Polynesia,1999,x,x,x,x,x,x,x,x,x,x,38.1,93.2,x,x
French Polynesia,2000,x,x,x,x,x,x,x,x,x,x,37.4,93.8,x,x
French Polynesia,2001,x,x,x,x,x,x,x,x,x,x,38.2,x,x,x
French Polynesia,2002,x,x,x,x,x,x,x,x,x,x,38.5,x,x,x
French Polynesia,2003,x,x,x,x,x,x,x,x,x,x,38.3,x,x,x
French Polynesia,2004,x,x,x,x,x,x,x,x,x,x,38.5,x,x,x
French Polynesia,2005,x,x,x,x,x,x,x,x,x,x,37.8,95.1,x,x
French Polynesia,2006,x,x,x,x,x,x,x,x,x,x,37.7,x,x,x
French Polynesia,2007,x,x,x,x,x,x,0.6,0.2,33.1,35.5,x,x,x,x
Gabon,1960,x,x,x,x,x,x,62.7,7.2,17.7,25.5,x,x,x,x
Gabon,1985,x,x,x,x,x,x,x,x,x,x,43.4,102.6,x,x
Gabon,1986,x,x,x,x,x,x,x,x,x,x,43.5,x,x,x
Gabon,1987,x,x,x,x,x,x,x,x,x,x,43.1,x,x,x
Gabon,1988,x,x,x,x,x,x,x,x,x,x,43.5,x,x,x
Gabon,1989,x,x,x,x,x,x,x,x,x,x,43.6,x,x,x
Gabon,1990,x,x,x,x,x,x,x,x,x,x,43.8,102,x,x
Gabon,1991,x,x,x,x,x,x,x,x,x,x,43.9,x,x,x
Gabon,1992,x,x,x,x,x,x,x,x,x,x,43.8,x,x,x
Gabon,1993,x,x,65.3,79.4,x,x,15.9,2.3,24.3,28,43.8,102.3,x,x
Gabon,1994,x,x,x,x,x,x,x,x,x,x,43.9,x,x,x
Gabon,1995,x,x,x,x,x,x,x,x,x,x,43.9,101.6,x,x
Gabon,1996,x,x,x,x,x,x,x,x,x,x,43.9,x,x,x
Gabon,1997,x,x,x,x,x,x,x,x,x,x,43.9,x,x,x
Gabon,1998,x,x,x,x,x,x,x,x,x,x,43.8,x,x,x
Gabon,1999,x,x,x,x,x,x,x,x,x,x,43.4,x,x,x
Gabon,2000,x,x,x,x,11.8,32.7,22.4,3.9,22.1,26.2,43.3,101.3,x,x
Gabon,2001,x,x,x,x,x,x,x,x,x,x,43.2,x,x,x
Gabon,2002,x,x,x,x,x,x,x,x,x,x,43,x,x,x
Gabon,2003,x,x,x,x,x,x,x,x,x,x,42.7,x,x,x
Gabon,2004,x,x,80,88,x,x,x,x,x,x,43,x,x,x
Gabon,2005,15,18,x,x,x,x,x,x,x,x,42.9,100.3,x,x
Gabon,2006,x,x,x,x,x,x,x,x,x,x,42.8,x,x,x
Gambia,1983,x,x,x,x,x,x,55.2,2.9,18.2,28.1,x,x,x,x
Gambia,1985,x,x,x,x,x,x,x,x,x,x,42.6,100,x,x
Gambia,1986,x,x,x,x,x,x,x,x,x,x,43,x,x,x
Gambia,1987,x,x,x,x,x,x,x,x,x,x,42.4,x,x,x
Gambia,1988,x,x,x,x,x,x,x,x,x,x,42.3,x,x,x
Gambia,1989,x,x,x,x,x,x,x,x,x,x,42.6,x,x,x
Gambia,1990,x,x,x,x,6.7,11.8,x,x,x,x,42.7,99.9,x,x
Gambia,1991,x,x,x,x,x,x,x,x,x,x,42.3,x,x,x
Gambia,1992,x,x,x,x,x,x,x,x,x,x,42.3,x,x,x
Gambia,1993,x,x,x,x,x,x,38.8,1.7,19.6,28.4,42,99.7,x,x
Gambia,1994,x,x,x,x,x,x,x,x,x,x,41.9,x,x,x
Gambia,1995,x,x,x,x,x,x,x,x,x,x,41.7,99.9,x,x
Gambia,1996,x,x,x,x,x,x,x,x,x,x,41.5,x,x,x
Gambia,1997,x,x,x,x,x,x,x,x,x,x,41.4,x,x,x
Gambia,1998,x,x,x,x,x,x,x,x,x,x,41.5,x,x,x
Gambia,1999,x,x,x,x,x,x,x,x,x,x,41.4,x,x,x
Gambia,2000,x,x,x,x,8.7,9.5,x,x,x,x,41.3,99.8,x,x
Gambia,2001,x,x,x,x,12.7,17.5,x,x,x,x,41.1,x,x,x
Gambia,2002,x,x,x,x,x,x,x,x,x,x,40.8,x,x,x
Gambia,2003,x,x,x,x,x,x,x,x,x,x,40.9,101.6,x,x
Gambia,2004,x,x,x,x,x,x,x,x,x,x,41,x,x,x
Gambia,2005,0,0,x,x,x,x,x,x,x,x,41,99.8,x,x
Gambia,2006,x,x,x,x,x,x,x,x,x,x,40.9,x,x,x
Georgia,1979,x,x,x,x,x,x,14.3,2.7,22.5,26,x,x,x,x
Georgia,1985,x,x,x,x,x,x,x,x,x,x,50.9,111.8,x,x
Georgia,1986,x,x,x,x,x,x,x,x,x,x,51.2,x,x,x
Georgia,1987,x,x,x,x,x,x,x,x,x,x,51.5,x,x,x
Georgia,1988,x,x,x,x,x,x,x,x,x,x,51.8,x,x,x
Georgia,1989,18,18,x,x,x,x,17.4,3.5,22.4,26.1,52.1,110.8,11760,x
Georgia,1990,x,x,x,x,x,x,x,x,x,x,52.3,110.4,x,x
Georgia,1991,x,x,x,x,x,x,x,x,x,x,52.1,x,x,x
Georgia,1992,18,18,x,x,x,x,x,x,x,x,51.7,x,10487,x
Georgia,1993,x,x,x,x,x,x,x,x,x,x,51.3,x,x,x
Georgia,1994,18,18,x,x,x,x,x,x,x,x,50.8,x,12597,x
Georgia,1995,18,18,x,x,x,x,x,x,x,x,50.3,110.5,11893,x
Georgia,1996,18,18,x,x,x,x,x,x,x,x,49.6,x,10599,x
Georgia,1997,18,18,x,x,x,x,x,x,x,x,48.9,x,9556,x
Georgia,1998,x,x,x,x,x,x,x,x,x,x,48.1,x,x,x
Georgia,1999,18,18,x,x,x,x,15.7,x,22.5,x,47.1,x,6923,x
Georgia,2000,18,18,x,x,19.8,40.5,x,x,x,x,46.2,110.9,5882,x
Georgia,2001,18,18,x,x,x,x,x,x,x,x,47,90.7,4900,x
Georgia,2002,18,18,x,x,x,x,12.5,2.3,23.7,28,46.6,112,5833,x
Georgia,2003,18,18,x,x,x,x,x,x,x,x,47,111.6,5907,x
Georgia,2004,18,18,x,x,x,x,x,x,x,x,43.9,x,6187,x
Georgia,2005,18,18,x,x,26.6,47.3,13.7,x,23.4,x,43.4,111.6,6903,x
Georgia,2006,18,18,x,x,x,x,x,x,x,x,43,x,x,x
Germany,1990,x,x,x,x,x,x,2.2,0.3,26.1,28.9,40.5,107.3,x,x
Germany,1991,18,18,x,x,x,x,x,x,x,x,42.1,106.9,27926,x
Germany,1992,18,18,x,x,65.6,70.1,x,x,x,x,42.1,106.3,25388,x
Germany,1993,18,18,x,x,x,x,x,x,x,x,42.2,105.8,22603,x
Germany,1994,18,18,x,x,x,x,1.5,0.2,27.5,30.3,42.3,105.7,20663,x
Germany,1995,18,18,x,x,x,x,x,x,x,x,42.5,105.5,19984,x
Germany,1996,18,18,x,x,x,x,x,x,x,x,42.6,105.3,20860,x
Germany,1997,18,18,x,x,x,x,x,x,x,x,42.9,105.2,21189,x
Germany,1998,x,x,x,x,x,x,x,x,x,x,43,105.1,x,x
Germany,1999,x,x,x,x,x,x,x,x,x,x,43.5,105.1,x,x
Germany,2000,18,18,x,x,x,x,x,x,x,x,43.7,105,39197,x
Germany,2001,18,18,x,x,x,x,1.2,0.1,28.7,31.7,43.9,104.8,29368,x
Germany,2002,18,18,x,x,x,x,x,x,x,x,44.2,104.6,28103,x
Germany,2003,18,18,x,x,x,x,x,x,x,x,44.5,104.5,26728,x
Germany,2004,18,18,x,x,x,x,x,x,x,x,44.9,104.5,25438,x
Germany,2005,18,18,x,x,x,x,x,x,x,x,45.2,104.6,24960,x
Germany,2006,x,x,x,x,x,x,0.5,0.1,31,33.7,45.5,x,x,x
Germany,2011,x,x,x,x,x,x,0.3,0,31.7,34.1,x,x,x,x
Ghana,1980,x,x,x,x,5.5,9.5,x,x,x,x,x,x,x,x
Ghana,1985,x,x,x,x,x,x,x,x,x,x,48.6,98.4,x,x
Ghana,1986,x,x,x,x,x,x,x,x,x,x,48.7,102.8,x,x
Ghana,1987,x,x,x,x,x,x,x,x,x,x,48.7,102.8,x,x
Ghana,1988,x,x,x,x,5.2,12.9,24.3,x,20.2,x,48.7,x,x,x
Ghana,1989,x,x,x,x,x,x,x,x,x,x,48.8,x,x,x
Ghana,1990,x,x,x,x,x,x,x,x,x,x,48.8,98.3,x,x
Ghana,1991,x,x,x,x,x,x,x,x,x,x,48.8,x,x,x
Ghana,1992,x,x,x,x,7.2,17.2,x,x,x,x,48.8,x,x,x
Ghana,1993,x,x,x,x,10.1,20.3,22.5,1.7,20.5,26.2,48.8,x,x,x
Ghana,1994,x,x,x,x,x,x,x,x,x,x,48.7,x,x,x
Ghana,1995,x,x,x,x,x,x,x,x,x,x,48.7,98.1,x,x
Ghana,1996,x,x,x,x,x,x,x,x,x,x,48.6,x,x,x
Ghana,1997,x,x,x,x,x,x,x,x,x,x,48.7,x,x,x
Ghana,1998,x,x,x,x,x,x,x,x,x,x,48.7,x,x,x
Ghana,1999,x,x,x,x,12.8,22,x,x,x,x,48.5,x,x,x
Ghana,2000,x,x,49.8,66.4,x,x,19.6,10.8,22.4,27.1,48.5,97.8,x,x
Ghana,2001,x,x,x,x,x,x,x,x,x,x,48.3,x,x,x
Ghana,2002,x,x,x,x,x,x,x,x,x,x,48.2,x,x,x
Ghana,2003,x,x,x,x,18.4,25.2,13.7,1.1,22.4,26.6,48.1,x,x,x
Ghana,2004,x,x,x,x,x,x,x,x,x,x,48,x,x,x
Ghana,2005,x,x,x,x,x,x,x,x,x,x,48,97.4,x,x
Ghana,2006,18,18,x,x,13.6,16.6,x,x,x,x,47.9,x,x,x
Ghana,2008,x,x,x,x,16.6,23.5,9.4,0.9,23.4,27.7,x,x,x,x
Gibraltar,1970,x,x,x,x,x,x,8.6,1.5,21.5,25.9,x,x,x,x
Gibraltar,1981,x,x,x,x,x,x,11.1,2.7,21.1,24.8,x,x,x,x
Gibraltar,1985,x,x,x,x,x,x,x,x,x,x,x,96,x,x
Gibraltar,1986,x,x,x,x,x,x,x,x,x,x,x,93.9,x,x
Gibraltar,1987,x,x,x,x,x,x,x,x,x,x,x,93.7,x,x
Gibraltar,1988,x,x,x,x,x,x,x,x,x,x,x,92.5,x,x
Gibraltar,1989,x,x,x,x,x,x,x,x,x,x,x,93.2,x,x
Gibraltar,1990,x,x,x,x,x,x,x,x,x,x,x,92.9,x,x
Gibraltar,1991,x,x,x,x,x,x,8.4,2.3,23.2,26.3,x,95.9,x,x
Gibraltar,1992,x,x,x,x,x,x,x,x,x,x,x,94.2,x,x
Gibraltar,1993,x,x,x,x,x,x,x,x,x,x,x,94.4,x,x
Gibraltar,1994,x,x,x,x,x,x,x,x,x,x,x,99.3,x,x
Gibraltar,1995,x,x,x,x,x,x,x,x,x,x,x,99.2,29,x
Gibraltar,1996,x,x,x,x,x,x,x,x,x,x,x,99.2,19,x
Gibraltar,1997,x,x,x,x,x,x,x,x,x,x,x,101.3,18,x
Gibraltar,1998,x,x,x,x,x,x,x,x,x,x,x,101.4,x,x
Gibraltar,1999,x,x,x,x,x,x,x,x,x,x,x,101.5,x,x
Gibraltar,2000,x,x,x,x,x,x,x,x,x,x,x,101.6,x,x
Gibraltar,2001,x,x,x,x,x,x,1.1,0.2,26.8,29.3,x,101.5,22,x
Gibraltar,2002,x,x,x,x,x,x,x,x,x,x,x,99.4,25,x
Gibraltar,2003,x,x,x,x,x,x,x,x,x,x,x,98.9,x,x
Gibraltar,2004,x,x,x,x,x,x,x,x,x,x,x,99.4,x,x
Greece,1971,x,x,x,x,x,x,11.2,1.3,23.4,28.1,x,x,x,x
Greece,1981,x,x,x,x,x,x,13.8,1,22.5,27.6,x,x,x,x
Greece,1983,x,x,x,x,31.6,77.2,x,x,x,x,x,x,x,x
Greece,1985,18,18,x,x,x,x,x,x,x,x,34.5,103.3,13484,x
Greece,1986,x,x,x,x,x,x,x,x,x,x,34.7,x,x,x
Greece,1987,x,x,x,x,x,x,x,x,x,x,35,x,x,x
Greece,1988,x,x,x,x,x,x,x,x,x,x,35.7,x,x,x
Greece,1989,x,x,x,x,x,x,x,x,x,x,36,x,x,x
Greece,1990,18,18,x,x,x,x,x,x,x,x,36.1,102.9,7366,x
Greece,1991,18,18,89.4,96,x,x,5.5,0.6,24.5,29.4,35,103,6759,x
Greece,1992,18,18,x,x,x,x,x,x,x,x,35.8,102.6,6488,x
Greece,1993,18,18,x,x,x,x,x,x,x,x,36.1,102.4,5685,x
Greece,1994,18,18,x,x,x,x,x,x,x,x,36.2,102.2,5320,x
Greece,1995,18,18,x,x,x,x,x,x,x,x,36.6,102.5,4814,x
Greece,1996,18,18,x,x,x,x,x,x,x,x,37.4,101.9,4502,x
Greece,1997,18,18,x,x,x,x,x,x,x,x,37.7,101.9,4384,x
Greece,1998,18,18,x,x,x,x,x,x,x,x,38.6,101.9,4183,x
Greece,1999,x,x,x,x,33.6,61.3,x,x,x,x,39.2,101.9,x,x
Greece,2000,18,18,x,x,x,x,x,x,x,x,39.2,102.4,3101,x
Greece,2001,18,18,94.2,97.8,45.9,76.2,3.6,0.8,26.9,31.3,39,102,3798,x
Greece,2002,18,18,x,x,x,x,x,x,x,x,39.4,102,3583,x
Greece,2003,18,18,x,x,x,x,x,x,x,x,39.6,102,3416,x
Greece,2004,18,18,x,x,x,x,x,x,x,x,40.4,102,3377,x
Greece,2005,18,18,x,x,x,x,x,x,x,x,40.8,102,3091,x
Greece,2006,x,x,x,x,x,x,x,x,x,x,41.2,x,x,x
Greenland,1970,x,x,x,x,x,x,2.9,0,25,29.3,x,x,x,x
Greenland,1985,x,x,x,x,x,x,0.5,0,29.6,33.2,x,x,213,x
Greenland,1986,x,x,x,x,x,x,x,x,x,x,x,x,208,x
Greenland,1987,x,x,x,x,x,x,x,x,x,x,x,x,153,x
Greenland,1989,x,x,x,x,x,x,x,x,x,x,x,x,146,x
Greenland,1990,x,x,x,x,x,x,x,x,x,x,x,x,123,x
Greenland,1991,x,x,x,x,x,x,x,x,x,x,x,x,139,x
Greenland,1992,x,x,x,x,x,x,x,x,x,x,x,x,143,x
Greenland,1993,x,x,x,x,x,x,x,x,x,x,x,x,149,x
Greenland,1994,x,x,x,x,x,x,x,x,x,x,x,87.3,134,x
Greenland,1995,x,x,x,x,x,x,x,x,x,x,x,87.5,123,x
Greenland,1996,x,x,x,x,x,x,x,x,x,x,x,87.5,138,x
Greenland,1997,x,x,x,x,x,x,0.6,0.2,31.5,33.7,x,87.5,92,x
Greenland,1998,x,x,x,x,x,x,x,x,x,x,x,87.5,90,x
Greenland,1999,x,x,x,x,x,x,x,x,x,x,x,87.3,83,x
Greenland,2000,x,x,x,x,x,x,0.5,0,30.8,33.1,x,87.1,117,x
Greenland,2001,x,x,x,x,x,x,x,x,x,x,x,87.3,123,x
Greenland,2002,x,x,x,x,x,x,x,x,x,x,x,87.4,103,x
Greenland,2003,x,x,x,x,x,x,x,x,x,x,x,87.4,101,x
Greenland,2004,x,x,x,x,x,x,x,x,x,x,x,x,127,x
Greenland,2005,x,x,x,x,x,x,x,x,x,x,x,x,148,x
Greenland,2011,x,x,x,x,x,x,0.3,0,31.4,33.7,x,x,x,x
Grenada,1970,x,x,x,x,x,x,1.1,0.1,28.2,31.5,x,x,x,x
Grenada,1981,x,x,x,x,x,x,0.5,0.1,29.4,33.3,x,x,x,x
Grenada,1985,x,x,x,x,27.3,31,x,x,x,x,x,105.1,x,x
Grenada,1990,x,x,x,x,52.1,54.3,x,x,x,x,x,102.7,x,x
Grenada,1991,x,x,x,x,x,x,0.6,0.1,31,34.4,x,103.4,x,x
Grenada,1992,x,x,x,x,x,x,x,x,x,x,x,103.2,x,x
Grenada,1993,x,x,x,x,x,x,x,x,x,x,x,102.9,x,x
Grenada,1994,x,x,x,x,x,x,x,x,x,x,x,102.9,x,x
Grenada,1995,x,x,x,x,x,x,x,x,x,x,x,102.4,x,x
Grenada,1996,x,x,x,x,x,x,x,x,x,x,x,102.2,x,x
Grenada,1997,x,x,x,x,x,x,x,x,x,x,x,101.8,383,x
Grenada,1998,x,x,x,x,x,x,x,x,x,x,x,101.8,315,x
Grenada,1999,x,x,x,x,x,x,x,x,x,x,x,102.2,306,x
Grenada,2000,x,x,x,x,x,x,x,x,x,x,x,102.5,319,x
Grenada,2001,x,x,x,x,x,x,x,x,x,x,x,103.3,x,x
Grenada,2005,x,x,x,x,x,x,x,x,x,x,x,103.9,x,x
Guadeloupe,1967,x,x,x,x,x,x,3.4,0.2,25.4,29.1,x,x,x,x
Guadeloupe,1976,x,x,x,x,21.1,29.4,x,x,x,x,x,x,x,x
Guadeloupe,1982,x,x,x,x,x,x,1.5,0.2,26.6,29.6,x,x,x,x
Guadeloupe,1985,x,x,x,x,x,x,x,x,x,x,44.4,104.5,767,x
Guadeloupe,1986,x,x,x,x,x,x,x,x,x,x,44.6,x,3,x
Guadeloupe,1987,x,x,x,x,x,x,x,x,x,x,45.4,x,x,x
Guadeloupe,1988,x,x,x,x,x,x,x,x,x,x,45.6,x,x,x
Guadeloupe,1989,x,x,x,x,x,x,x,x,x,x,45.7,x,x,x
Guadeloupe,1990,x,x,x,x,x,x,1.1,0.1,29.5,32.3,46.1,104.6,x,x
Guadeloupe,1991,x,x,x,x,x,x,x,x,x,x,46.2,x,681,x
Guadeloupe,1992,x,x,x,x,x,x,x,x,x,x,46.5,x,x,x
Guadeloupe,1993,x,x,x,x,x,x,x,x,x,x,46.3,x,x,x
Guadeloupe,1994,x,x,x,x,x,x,x,x,x,x,46.4,x,x,x
Guadeloupe,1995,x,x,x,x,x,x,x,x,x,x,46.7,106.2,x,x
Guadeloupe,1996,x,x,x,x,x,x,x,x,x,x,47.2,x,x,x
Guadeloupe,1997,x,x,x,x,x,x,x,x,x,x,47.2,107.3,x,x
Guadeloupe,1998,x,x,x,x,x,x,x,x,x,x,47.8,107.7,x,x
Guadeloupe,1999,x,x,x,x,x,x,0.8,0.2,31.6,34.2,48.3,108,513,x
Guadeloupe,2000,x,x,x,x,x,x,x,x,x,x,48.5,107.8,544,x
Guadeloupe,2001,x,x,x,x,x,x,x,x,x,x,48.5,108.5,513,x
Guadeloupe,2002,x,x,x,x,x,x,x,x,x,x,48.6,x,422,x
Guadeloupe,2003,x,x,x,x,x,x,x,x,x,x,48.1,108.8,438,x
Guadeloupe,2004,x,x,x,x,x,x,x,x,x,x,48.8,x,x,x
Guadeloupe,2005,x,x,x,x,x,x,x,x,x,x,48.8,108.3,x,x
Guadeloupe,2006,x,x,x,x,x,x,x,x,x,x,49.3,x,x,x
Guam,1960,x,x,x,x,x,x,,,15.7,19.7,x,x,x,x
Guam,1980,x,x,x,x,x,x,9.9,3.1,22.1,24.5,x,x,x,x
Guam,1985,x,x,x,x,x,x,x,x,x,x,36.5,89.7,436,x
Guam,1986,x,x,x,x,x,x,x,x,x,x,35.7,x,462,x
Guam,1987,x,x,x,x,x,x,x,x,x,x,36.2,x,x,x
Guam,1988,x,x,x,x,x,x,x,x,x,x,35,91.6,466,x
Guam,1989,x,x,x,x,x,x,x,x,x,x,36.1,91.6,481,x
Guam,1990,x,x,x,x,x,x,5.8,2.2,24.4,26.8,34.9,87.7,540,x
Guam,1991,x,x,x,x,x,x,x,x,x,x,35.9,87.7,560,x
Guam,1992,x,x,x,x,x,x,x,x,x,x,35.4,87.7,624,x
Guam,1993,x,x,x,x,x,x,x,x,x,x,36.4,x,x,x
Guam,1994,x,x,x,x,x,x,x,x,x,x,35.8,x,x,x
Guam,1995,x,x,x,x,x,x,x,x,x,x,36.8,91.9,x,x
Guam,1996,x,x,x,x,x,x,x,x,x,x,38.2,x,x,x
Guam,1997,x,x,x,x,x,x,x,x,x,x,37.7,x,x,x
Guam,1998,x,x,x,x,x,x,x,x,x,x,38.6,x,x,x
Guam,1999,x,x,x,x,x,x,x,x,x,x,38,x,468,x
Guam,2000,x,x,x,x,x,x,x,x,x,x,38.9,95.7,x,x
Guam,2001,x,x,x,x,x,x,x,x,x,x,38.4,x,362,x
Guam,2002,x,x,x,x,58.3,66.6,x,x,x,x,39.2,x,348,x
Guam,2003,x,x,x,x,x,x,x,x,x,x,38.7,x,358,x
Guam,2004,x,x,x,x,x,x,x,x,x,x,39,x,352,x
Guam,2005,x,x,x,x,x,x,x,x,x,x,38.5,96.2,x,x
Guam,2006,x,x,x,x,x,x,x,x,x,x,38.8,x,x,x
Guatemala,1973,x,x,x,x,x,x,28.4,6.8,19.7,23.7,x,x,x,x
Guatemala,1978,x,x,x,x,15.2,18.1,x,x,x,x,x,x,x,x
Guatemala,1981,x,x,x,x,x,x,27.9,7.5,20.5,23.6,x,x,x,x
Guatemala,1983,x,x,x,x,20.6,25,x,x,x,x,x,x,x,x
Guatemala,1985,18,18,x,x,x,x,x,x,x,x,23.3,98,52041,x
Guatemala,1986,18,18,x,x,x,x,x,x,x,x,23.2,97.7,50842,x
Guatemala,1987,18,18,x,x,19.1,23.2,x,x,x,x,23.2,97.7,50877,x
Guatemala,1988,18,18,x,x,x,x,x,x,x,x,23.5,97.8,54355,x
Guatemala,1989,18,18,x,x,x,x,x,x,x,x,23.9,97.8,56546,x
Guatemala,1990,18,18,x,x,x,x,x,x,x,x,24.7,98.4,58409,x
Guatemala,1991,18,18,x,x,x,x,x,x,x,x,25.6,97.9,60399,x
